'2017-03-27 10:00:00','2017-03-27 14:30:00',5
'2017-03-28 10:00:00','2017-03-28 14:30:00',5
'2017-03-29 10:00:00','2017-03-29 14:30:00',5
'2017-03-30 10:00:00','2017-03-30 14:30:00',5
'2017-03-31 10:00:00','2017-03-31 14:30:00',5
'2017-04-01 10:00:00','2017-04-01 14:30:00',5
'2017-04-02 10:00:00','2017-04-02 14:30:00',5
'2017-04-03 10:00:00','2017-04-03 14:30:00',5
'2017-04-04 10:00:00','2017-04-04 14:30:00',5
'2017-04-05 10:00:00','2017-04-05 14:30:00',5
'2017-04-06 10:00:00','2017-04-06 14:30:00',5
'2017-04-07 10:00:00','2017-04-07 14:30:00',5
'2017-04-08 10:00:00','2017-04-08 14:30:00',5
'2017-04-09 10:00:00','2017-04-09 14:30:00',5
'2017-04-10 10:00:00','2017-04-10 14:30:00',5
'2017-04-11 10:00:00','2017-04-11 14:30:00',5
'2017-04-12 10:00:00','2017-04-12 14:30:00',5
'2017-04-13 10:00:00','2017-04-13 14:30:00',5
'2017-04-14 10:00:00','2017-04-14 14:30:00',5
'2017-04-15 10:00:00','2017-04-15 14:30:00',5
'2017-04-16 10:00:00','2017-04-16 14:30:00',5
'2017-04-17 10:00:00','2017-04-17 14:30:00',5
'2017-04-18 10:00:00','2017-04-18 14:30:00',5
'2017-04-19 10:00:00','2017-04-19 14:30:00',5
'2017-04-20 10:00:00','2017-04-20 14:30:00',5
'2017-04-21 10:00:00','2017-04-21 14:30:00',5
'2017-04-22 10:00:00','2017-04-22 14:30:00',5
'2017-04-23 10:00:00','2017-04-23 14:30:00',5
'2017-04-24 10:00:00','2017-04-24 14:30:00',5
'2017-04-25 10:00:00','2017-04-25 14:30:00',5
'2017-04-26 10:00:00','2017-04-26 14:30:00',5
'2017-04-27 10:00:00','2017-04-27 14:30:00',5
'2017-04-28 10:00:00','2017-04-28 14:30:00',5
'2017-04-29 10:00:00','2017-04-29 14:30:00',5
'2017-04-30 10:00:00','2017-04-30 14:30:00',5
'2017-05-01 10:00:00','2017-05-01 14:30:00',5
'2017-05-02 10:00:00','2017-05-02 14:30:00',5
'2017-05-03 10:00:00','2017-05-03 14:30:00',5
'2017-05-04 10:00:00','2017-05-04 14:30:00',5
'2017-05-05 10:00:00','2017-05-05 14:30:00',5
'2017-05-06 10:00:00','2017-05-06 14:30:00',5
'2017-05-07 10:00:00','2017-05-07 14:30:00',5
'2017-05-08 10:00:00','2017-05-08 14:30:00',5
'2017-05-09 10:00:00','2017-05-09 14:30:00',5
'2017-05-10 10:00:00','2017-05-10 14:30:00',5
'2017-05-11 10:00:00','2017-05-11 14:30:00',5
'2017-05-12 10:00:00','2017-05-12 14:30:00',5
'2017-05-13 10:00:00','2017-05-13 14:30:00',5
'2017-05-14 10:00:00','2017-05-14 14:30:00',5
'2017-05-15 10:00:00','2017-05-15 14:30:00',5
'2017-05-16 10:00:00','2017-05-16 14:30:00',5
'2017-05-17 10:00:00','2017-05-17 14:30:00',5
'2017-05-18 10:00:00','2017-05-18 14:30:00',5
'2017-05-19 10:00:00','2017-05-19 14:30:00',5
'2017-05-20 10:00:00','2017-05-20 14:30:00',5
'2017-05-21 10:00:00','2017-05-21 14:30:00',5
'2017-05-22 10:00:00','2017-05-22 14:30:00',5
'2017-05-23 10:00:00','2017-05-23 14:30:00',5
'2017-05-24 10:00:00','2017-05-24 14:30:00',5
'2017-05-25 10:00:00','2017-05-25 14:30:00',5
'2017-05-26 10:00:00','2017-05-26 14:30:00',5
'2017-05-27 10:00:00','2017-05-27 14:30:00',5
'2017-05-28 10:00:00','2017-05-28 14:30:00',5
'2017-05-29 10:00:00','2017-05-29 14:30:00',5
'2017-05-30 10:00:00','2017-05-30 14:30:00',5
'2017-05-31 10:00:00','2017-05-31 14:30:00',5
'2017-06-01 10:00:00','2017-06-01 14:30:00',5
'2017-06-02 10:00:00','2017-06-02 14:30:00',5
'2017-06-03 10:00:00','2017-06-03 14:30:00',5
'2017-06-04 10:00:00','2017-06-04 14:30:00',5
'2017-06-05 10:00:00','2017-06-05 14:30:00',5
'2017-06-06 10:00:00','2017-06-06 14:30:00',5
'2017-06-07 10:00:00','2017-06-07 14:30:00',5
'2017-06-08 10:00:00','2017-06-08 14:30:00',5
'2017-06-09 10:00:00','2017-06-09 14:30:00',5
'2017-06-10 10:00:00','2017-06-10 14:30:00',5
'2017-06-11 10:00:00','2017-06-11 14:30:00',5
'2017-06-12 10:00:00','2017-06-12 14:30:00',5
'2017-06-13 10:00:00','2017-06-13 14:30:00',5
'2017-06-14 10:00:00','2017-06-14 14:30:00',5
'2017-06-15 10:00:00','2017-06-15 14:30:00',5
'2017-06-16 10:00:00','2017-06-16 14:30:00',5
'2017-06-17 10:00:00','2017-06-17 14:30:00',5
'2017-06-18 10:00:00','2017-06-18 14:30:00',5
'2017-06-19 10:00:00','2017-06-19 14:30:00',5
'2017-06-20 10:00:00','2017-06-20 14:30:00',5
'2017-06-21 10:00:00','2017-06-21 14:30:00',5
'2017-06-22 10:00:00','2017-06-22 14:30:00',5
'2017-06-23 10:00:00','2017-06-23 14:30:00',5
'2017-06-24 10:00:00','2017-06-24 14:30:00',5
'2017-06-25 10:00:00','2017-06-25 14:30:00',5
'2017-06-26 10:00:00','2017-06-26 14:30:00',5
'2017-06-27 10:00:00','2017-06-27 14:30:00',5
'2017-06-28 10:00:00','2017-06-28 14:30:00',5
'2017-06-29 10:00:00','2017-06-29 14:30:00',5
'2017-06-30 10:00:00','2017-06-30 14:30:00',5
'2017-07-01 10:00:00','2017-07-01 14:30:00',5
'2017-07-02 10:00:00','2017-07-02 14:30:00',5
'2017-07-03 10:00:00','2017-07-03 14:30:00',5
'2017-07-04 10:00:00','2017-07-04 14:30:00',5
'2017-07-05 10:00:00','2017-07-05 14:30:00',5
'2017-07-06 10:00:00','2017-07-06 14:30:00',5
'2017-07-07 10:00:00','2017-07-07 14:30:00',5
'2017-07-08 10:00:00','2017-07-08 14:30:00',5
'2017-07-09 10:00:00','2017-07-09 14:30:00',5
'2017-07-10 10:00:00','2017-07-10 14:30:00',5
'2017-07-11 10:00:00','2017-07-11 14:30:00',5
'2017-07-12 10:00:00','2017-07-12 14:30:00',5
'2017-07-13 10:00:00','2017-07-13 14:30:00',5
'2017-07-14 10:00:00','2017-07-14 14:30:00',5
'2017-07-15 10:00:00','2017-07-15 14:30:00',5
'2017-07-16 10:00:00','2017-07-16 14:30:00',5
'2017-07-17 10:00:00','2017-07-17 14:30:00',5
'2017-07-18 10:00:00','2017-07-18 14:30:00',5
'2017-07-19 10:00:00','2017-07-19 14:30:00',5
'2017-07-20 10:00:00','2017-07-20 14:30:00',5
'2017-07-21 10:00:00','2017-07-21 14:30:00',5
'2017-07-22 10:00:00','2017-07-22 14:30:00',5
'2017-07-23 10:00:00','2017-07-23 14:30:00',5
'2017-07-24 10:00:00','2017-07-24 14:30:00',5
'2017-07-25 10:00:00','2017-07-25 14:30:00',5
'2017-07-26 10:00:00','2017-07-26 14:30:00',5
'2017-07-27 10:00:00','2017-07-27 14:30:00',5
'2017-07-28 10:00:00','2017-07-28 14:30:00',5
'2017-07-29 10:00:00','2017-07-29 14:30:00',5
'2017-07-30 10:00:00','2017-07-30 14:30:00',5
'2017-07-31 10:00:00','2017-07-31 14:30:00',5
'2017-08-01 10:00:00','2017-08-01 14:30:00',5
'2017-08-02 10:00:00','2017-08-02 14:30:00',5
'2017-08-03 10:00:00','2017-08-03 14:30:00',5
'2017-08-04 10:00:00','2017-08-04 14:30:00',5
'2017-08-05 10:00:00','2017-08-05 14:30:00',5
'2017-08-06 10:00:00','2017-08-06 14:30:00',5
'2017-08-07 10:00:00','2017-08-07 14:30:00',5
'2017-08-08 10:00:00','2017-08-08 14:30:00',5
'2017-08-09 10:00:00','2017-08-09 14:30:00',5
'2017-08-10 10:00:00','2017-08-10 14:30:00',5
'2017-08-11 10:00:00','2017-08-11 14:30:00',5
'2017-08-12 10:00:00','2017-08-12 14:30:00',5
'2017-08-13 10:00:00','2017-08-13 14:30:00',5
'2017-08-14 10:00:00','2017-08-14 14:30:00',5
'2017-08-15 10:00:00','2017-08-15 14:30:00',5
'2017-08-16 10:00:00','2017-08-16 14:30:00',5
'2017-08-17 10:00:00','2017-08-17 14:30:00',5
'2017-08-18 10:00:00','2017-08-18 14:30:00',5
'2017-08-19 10:00:00','2017-08-19 14:30:00',5
'2017-08-20 10:00:00','2017-08-20 14:30:00',5
'2017-08-21 10:00:00','2017-08-21 14:30:00',5
'2017-08-22 10:00:00','2017-08-22 14:30:00',5
'2017-08-23 10:00:00','2017-08-23 14:30:00',5
'2017-08-24 10:00:00','2017-08-24 14:30:00',5
'2017-08-25 10:00:00','2017-08-25 14:30:00',5
'2017-08-26 10:00:00','2017-08-26 14:30:00',5
'2017-08-27 10:00:00','2017-08-27 14:30:00',5
'2017-08-28 10:00:00','2017-08-28 14:30:00',5
'2017-08-29 10:00:00','2017-08-29 14:30:00',5
'2017-08-30 10:00:00','2017-08-30 14:30:00',5
'2017-08-31 10:00:00','2017-08-31 14:30:00',5
'2017-09-01 10:00:00','2017-09-01 14:30:00',5
'2017-09-02 10:00:00','2017-09-02 14:30:00',5
'2017-09-03 10:00:00','2017-09-03 14:30:00',5
'2017-09-04 10:00:00','2017-09-04 14:30:00',5
'2017-09-05 10:00:00','2017-09-05 14:30:00',5
'2017-09-06 10:00:00','2017-09-06 14:30:00',5
'2017-09-07 10:00:00','2017-09-07 14:30:00',5
'2017-09-08 10:00:00','2017-09-08 14:30:00',5
'2017-09-09 10:00:00','2017-09-09 14:30:00',5
'2017-09-10 10:00:00','2017-09-10 14:30:00',5
'2017-09-11 10:00:00','2017-09-11 14:30:00',5
'2017-09-12 10:00:00','2017-09-12 14:30:00',5
'2017-09-13 10:00:00','2017-09-13 14:30:00',5
'2017-09-14 10:00:00','2017-09-14 14:30:00',5
'2017-09-15 10:00:00','2017-09-15 14:30:00',5
'2017-09-16 10:00:00','2017-09-16 14:30:00',5
'2017-09-17 10:00:00','2017-09-17 14:30:00',5
'2017-09-18 10:00:00','2017-09-18 14:30:00',5
'2017-09-19 10:00:00','2017-09-19 14:30:00',5
'2017-09-20 10:00:00','2017-09-20 14:30:00',5
'2017-09-21 10:00:00','2017-09-21 14:30:00',5
'2017-09-22 10:00:00','2017-09-22 14:30:00',5
'2017-09-23 10:00:00','2017-09-23 14:30:00',5
'2017-09-24 10:00:00','2017-09-24 14:30:00',5
'2017-09-25 10:00:00','2017-09-25 14:30:00',5
'2017-09-26 10:00:00','2017-09-26 14:30:00',5
'2017-09-27 10:00:00','2017-09-27 14:30:00',5
'2017-09-28 10:00:00','2017-09-28 14:30:00',5
'2017-09-29 10:00:00','2017-09-29 14:30:00',5
'2017-09-30 10:00:00','2017-09-30 14:30:00',5
'2017-10-01 10:00:00','2017-10-01 14:30:00',5
'2017-10-02 10:00:00','2017-10-02 14:30:00',5
'2017-10-03 10:00:00','2017-10-03 14:30:00',5
'2017-10-04 10:00:00','2017-10-04 14:30:00',5
'2017-10-05 10:00:00','2017-10-05 14:30:00',5
'2017-10-06 10:00:00','2017-10-06 14:30:00',5
'2017-10-07 10:00:00','2017-10-07 14:30:00',5
'2017-10-08 10:00:00','2017-10-08 14:30:00',5
'2017-10-09 10:00:00','2017-10-09 14:30:00',5
'2017-10-10 10:00:00','2017-10-10 14:30:00',5
'2017-10-11 10:00:00','2017-10-11 14:30:00',5
'2017-10-12 10:00:00','2017-10-12 14:30:00',5
'2017-10-13 10:00:00','2017-10-13 14:30:00',5
'2017-10-14 10:00:00','2017-10-14 14:30:00',5
'2017-10-15 10:00:00','2017-10-15 14:30:00',5
'2017-10-16 10:00:00','2017-10-16 14:30:00',5
'2017-10-17 10:00:00','2017-10-17 14:30:00',5
'2017-10-18 10:00:00','2017-10-18 14:30:00',5
'2017-10-19 10:00:00','2017-10-19 14:30:00',5
'2017-10-20 10:00:00','2017-10-20 14:30:00',5
'2017-10-21 10:00:00','2017-10-21 14:30:00',5
'2017-10-22 10:00:00','2017-10-22 14:30:00',5
'2017-10-23 10:00:00','2017-10-23 14:30:00',5
'2017-10-24 10:00:00','2017-10-24 14:30:00',5
'2017-10-25 10:00:00','2017-10-25 14:30:00',5
'2017-10-26 10:00:00','2017-10-26 14:30:00',5
'2017-10-27 10:00:00','2017-10-27 14:30:00',5
'2017-10-28 10:00:00','2017-10-28 14:30:00',5
'2017-10-29 10:00:00','2017-10-29 14:30:00',5
'2017-10-30 10:00:00','2017-10-30 14:30:00',5
'2017-10-31 10:00:00','2017-10-31 14:30:00',5
'2017-11-01 10:00:00','2017-11-01 14:30:00',5
'2017-11-02 10:00:00','2017-11-02 14:30:00',5
'2017-11-03 10:00:00','2017-11-03 14:30:00',5
'2017-11-04 10:00:00','2017-11-04 14:30:00',5
'2017-11-05 10:00:00','2017-11-05 14:30:00',5
'2017-11-06 10:00:00','2017-11-06 14:30:00',5
'2017-11-07 10:00:00','2017-11-07 14:30:00',5
'2017-11-08 10:00:00','2017-11-08 14:30:00',5
'2017-11-09 10:00:00','2017-11-09 14:30:00',5
'2017-11-10 10:00:00','2017-11-10 14:30:00',5
'2017-11-11 10:00:00','2017-11-11 14:30:00',5
'2017-11-12 10:00:00','2017-11-12 14:30:00',5
'2017-11-13 10:00:00','2017-11-13 14:30:00',5
'2017-11-14 10:00:00','2017-11-14 14:30:00',5
'2017-11-15 10:00:00','2017-11-15 14:30:00',5
'2017-11-16 10:00:00','2017-11-16 14:30:00',5
'2017-11-17 10:00:00','2017-11-17 14:30:00',5
'2017-11-18 10:00:00','2017-11-18 14:30:00',5
'2017-11-19 10:00:00','2017-11-19 14:30:00',5
'2017-11-20 10:00:00','2017-11-20 14:30:00',5
'2017-11-21 10:00:00','2017-11-21 14:30:00',5
'2017-11-22 10:00:00','2017-11-22 14:30:00',5
'2017-11-23 10:00:00','2017-11-23 14:30:00',5
'2017-11-24 10:00:00','2017-11-24 14:30:00',5
'2017-11-25 10:00:00','2017-11-25 14:30:00',5
'2017-11-26 10:00:00','2017-11-26 14:30:00',5
'2017-11-27 10:00:00','2017-11-27 14:30:00',5
'2017-11-28 10:00:00','2017-11-28 14:30:00',5
'2017-11-29 10:00:00','2017-11-29 14:30:00',5
'2017-11-30 10:00:00','2017-11-30 14:30:00',5
'2017-12-01 10:00:00','2017-12-01 14:30:00',5
'2016-12-01 10:00:00','2016-12-01 14:30:00',3
'2016-12-02 10:00:00','2016-12-02 14:30:00',3
'2016-12-03 10:00:00','2016-12-03 14:30:00',3
'2016-12-04 10:00:00','2016-12-04 14:30:00',3
'2016-12-05 10:00:00','2016-12-05 14:30:00',3
'2016-12-06 10:00:00','2016-12-06 14:30:00',3
'2016-12-07 10:00:00','2016-12-07 14:30:00',3
'2016-12-08 10:00:00','2016-12-08 14:30:00',3
'2016-12-09 10:00:00','2016-12-09 14:30:00',3
'2016-12-10 10:00:00','2016-12-10 14:30:00',3
'2016-12-11 10:00:00','2016-12-11 14:30:00',3
'2016-12-12 10:00:00','2016-12-12 14:30:00',3
'2016-12-13 10:00:00','2016-12-13 14:30:00',3
'2016-12-14 10:00:00','2016-12-14 14:30:00',3
'2016-12-15 10:00:00','2016-12-15 14:30:00',3
'2016-12-16 10:00:00','2016-12-16 14:30:00',3
'2016-12-17 10:00:00','2016-12-17 14:30:00',3
'2016-12-18 10:00:00','2016-12-18 14:30:00',3
'2016-12-19 10:00:00','2016-12-19 14:30:00',3
'2016-12-20 10:00:00','2016-12-20 14:30:00',3
'2016-12-21 10:00:00','2016-12-21 14:30:00',3
'2016-12-22 10:00:00','2016-12-22 14:30:00',3
'2016-12-23 10:00:00','2016-12-23 14:30:00',3
'2016-12-24 10:00:00','2016-12-24 14:30:00',3
'2016-12-25 10:00:00','2016-12-25 14:30:00',3
'2016-12-26 10:00:00','2016-12-26 14:30:00',3
'2016-12-27 10:00:00','2016-12-27 14:30:00',3
'2016-12-28 10:00:00','2016-12-28 14:30:00',3
'2016-12-29 10:00:00','2016-12-29 14:30:00',3
'2016-12-30 10:00:00','2016-12-30 14:30:00',3
'2016-12-31 10:00:00','2016-12-31 14:30:00',3
'2017-01-01 10:00:00','2017-01-01 14:30:00',3
'2017-01-02 10:00:00','2017-01-02 14:30:00',3
'2017-01-03 10:00:00','2017-01-03 14:30:00',3
'2017-01-04 10:00:00','2017-01-04 14:30:00',3
'2017-01-05 10:00:00','2017-01-05 14:30:00',3
'2017-01-06 10:00:00','2017-01-06 14:30:00',3
'2017-01-07 10:00:00','2017-01-07 14:30:00',3
'2017-01-08 10:00:00','2017-01-08 14:30:00',3
'2017-01-09 10:00:00','2017-01-09 14:30:00',3
'2017-01-10 10:00:00','2017-01-10 14:30:00',3
'2017-01-11 10:00:00','2017-01-11 14:30:00',3
'2017-01-12 10:00:00','2017-01-12 14:30:00',3
'2017-01-13 10:00:00','2017-01-13 14:30:00',3
'2017-01-14 10:00:00','2017-01-14 14:30:00',3
'2017-01-15 10:00:00','2017-01-15 14:30:00',3
'2017-01-16 10:00:00','2017-01-16 14:30:00',3
'2017-01-17 10:00:00','2017-01-17 14:30:00',3
'2017-01-18 10:00:00','2017-01-18 14:30:00',3
'2017-01-19 10:00:00','2017-01-19 14:30:00',3
'2017-01-20 10:00:00','2017-01-20 14:30:00',3
'2017-01-21 10:00:00','2017-01-21 14:30:00',3
'2017-01-22 10:00:00','2017-01-22 14:30:00',3
'2017-01-23 10:00:00','2017-01-23 14:30:00',3
'2017-01-24 10:00:00','2017-01-24 14:30:00',3
'2017-01-25 10:00:00','2017-01-25 14:30:00',3
'2017-01-26 10:00:00','2017-01-26 14:30:00',3
'2017-01-27 10:00:00','2017-01-27 14:30:00',3
'2017-01-28 10:00:00','2017-01-28 14:30:00',3
'2017-01-29 10:00:00','2017-01-29 14:30:00',3
'2017-01-30 10:00:00','2017-01-30 14:30:00',3
'2017-01-31 10:00:00','2017-01-31 14:30:00',3
'2017-02-01 10:00:00','2017-02-01 14:30:00',3
'2017-02-02 10:00:00','2017-02-02 14:30:00',3
'2017-02-03 10:00:00','2017-02-03 14:30:00',3
'2017-02-04 10:00:00','2017-02-04 14:30:00',3
'2017-02-05 10:00:00','2017-02-05 14:30:00',3
'2017-02-06 10:00:00','2017-02-06 14:30:00',3
'2017-02-07 10:00:00','2017-02-07 14:30:00',3
'2017-02-08 10:00:00','2017-02-08 14:30:00',3
'2017-02-09 10:00:00','2017-02-09 14:30:00',3
'2017-02-10 10:00:00','2017-02-10 14:30:00',3
'2017-02-11 10:00:00','2017-02-11 14:30:00',3
'2017-02-12 10:00:00','2017-02-12 14:30:00',3
'2017-02-13 10:00:00','2017-02-13 14:30:00',3
'2017-02-14 10:00:00','2017-02-14 14:30:00',3
'2017-02-15 10:00:00','2017-02-15 14:30:00',3
'2017-02-16 10:00:00','2017-02-16 14:30:00',3
'2017-02-17 10:00:00','2017-02-17 14:30:00',3
'2017-02-18 10:00:00','2017-02-18 14:30:00',3
'2017-02-19 10:00:00','2017-02-19 14:30:00',3
'2017-02-20 10:00:00','2017-02-20 14:30:00',3
'2017-02-21 10:00:00','2017-02-21 14:30:00',3
'2017-02-22 10:00:00','2017-02-22 14:30:00',3
'2017-02-23 10:00:00','2017-02-23 14:30:00',3
'2017-02-24 10:00:00','2017-02-24 14:30:00',3
'2017-02-25 10:00:00','2017-02-25 14:30:00',3
'2017-02-26 10:00:00','2017-02-26 14:30:00',3
'2017-02-27 10:00:00','2017-02-27 14:30:00',3
'2017-02-28 10:00:00','2017-02-28 14:30:00',3
'2017-03-01 10:00:00','2017-03-01 14:30:00',3
'2017-03-02 10:00:00','2017-03-02 14:30:00',3
'2017-03-03 10:00:00','2017-03-03 14:30:00',3
'2017-03-04 10:00:00','2017-03-04 14:30:00',3
'2017-03-05 10:00:00','2017-03-05 14:30:00',3
'2017-03-06 10:00:00','2017-03-06 14:30:00',3
'2017-03-07 10:00:00','2017-03-07 14:30:00',3
'2017-03-08 10:00:00','2017-03-08 14:30:00',3
'2017-03-09 10:00:00','2017-03-09 14:30:00',3
'2017-03-10 10:00:00','2017-03-10 14:30:00',3
'2017-03-11 10:00:00','2017-03-11 14:30:00',3
'2017-03-12 10:00:00','2017-03-12 14:30:00',3
'2017-03-13 10:00:00','2017-03-13 14:30:00',3
'2017-03-14 10:00:00','2017-03-14 14:30:00',3
'2017-03-15 10:00:00','2017-03-15 14:30:00',3
'2017-03-16 10:00:00','2017-03-16 14:30:00',3
'2017-03-17 10:00:00','2017-03-17 14:30:00',3
'2017-03-18 10:00:00','2017-03-18 14:30:00',3
'2017-03-19 10:00:00','2017-03-19 14:30:00',3
'2017-03-20 10:00:00','2017-03-20 14:30:00',3
'2017-03-21 10:00:00','2017-03-21 14:30:00',3
'2017-03-22 10:00:00','2017-03-22 14:30:00',3
'2017-03-23 10:00:00','2017-03-23 14:30:00',3
'2017-03-24 10:00:00','2017-03-24 14:30:00',3
'2017-03-25 10:00:00','2017-03-25 14:30:00',3
'2017-03-26 10:00:00','2017-03-26 14:30:00',3
'2017-03-27 10:00:00','2017-03-27 14:30:00',3
'2017-03-28 10:00:00','2017-03-28 14:30:00',3
'2017-03-29 10:00:00','2017-03-29 14:30:00',3
'2017-03-30 10:00:00','2017-03-30 14:30:00',3
'2017-03-31 10:00:00','2017-03-31 14:30:00',3
'2017-04-01 10:00:00','2017-04-01 14:30:00',3
'2017-04-02 10:00:00','2017-04-02 14:30:00',3
'2017-04-03 10:00:00','2017-04-03 14:30:00',3
'2017-04-04 10:00:00','2017-04-04 14:30:00',3
'2017-04-05 10:00:00','2017-04-05 14:30:00',3
'2017-04-06 10:00:00','2017-04-06 14:30:00',3
'2017-04-07 10:00:00','2017-04-07 14:30:00',3
'2017-04-08 10:00:00','2017-04-08 14:30:00',3
'2017-04-09 10:00:00','2017-04-09 14:30:00',3
'2017-04-10 10:00:00','2017-04-10 14:30:00',3
'2017-04-11 10:00:00','2017-04-11 14:30:00',3
'2017-04-12 10:00:00','2017-04-12 14:30:00',3
'2017-04-13 10:00:00','2017-04-13 14:30:00',3
'2017-04-14 10:00:00','2017-04-14 14:30:00',3
'2017-04-15 10:00:00','2017-04-15 14:30:00',3
'2017-04-16 10:00:00','2017-04-16 14:30:00',3
'2017-04-17 10:00:00','2017-04-17 14:30:00',3
'2017-04-18 10:00:00','2017-04-18 14:30:00',3
'2017-04-19 10:00:00','2017-04-19 14:30:00',3
'2017-04-20 10:00:00','2017-04-20 14:30:00',3
'2017-04-21 10:00:00','2017-04-21 14:30:00',3
'2017-04-22 10:00:00','2017-04-22 14:30:00',3
'2017-04-23 10:00:00','2017-04-23 14:30:00',3
'2017-04-24 10:00:00','2017-04-24 14:30:00',3
'2017-04-25 10:00:00','2017-04-25 14:30:00',3
'2017-04-26 10:00:00','2017-04-26 14:30:00',3
'2017-04-27 10:00:00','2017-04-27 14:30:00',3
'2017-04-28 10:00:00','2017-04-28 14:30:00',3
'2017-04-29 10:00:00','2017-04-29 14:30:00',3
'2017-04-30 10:00:00','2017-04-30 14:30:00',3
'2017-05-01 10:00:00','2017-05-01 14:30:00',3
'2017-05-02 10:00:00','2017-05-02 14:30:00',3
'2017-05-03 10:00:00','2017-05-03 14:30:00',3
'2017-05-04 10:00:00','2017-05-04 14:30:00',3
'2017-05-05 10:00:00','2017-05-05 14:30:00',3
'2017-05-06 10:00:00','2017-05-06 14:30:00',3
'2017-05-07 10:00:00','2017-05-07 14:30:00',3
'2017-05-08 10:00:00','2017-05-08 14:30:00',3
'2017-05-09 10:00:00','2017-05-09 14:30:00',3
'2017-05-10 10:00:00','2017-05-10 14:30:00',3
'2017-05-11 10:00:00','2017-05-11 14:30:00',3
'2017-05-12 10:00:00','2017-05-12 14:30:00',3
'2017-05-13 10:00:00','2017-05-13 14:30:00',3
'2017-05-14 10:00:00','2017-05-14 14:30:00',3
'2017-05-15 10:00:00','2017-05-15 14:30:00',3
'2017-05-16 10:00:00','2017-05-16 14:30:00',3
'2017-05-17 10:00:00','2017-05-17 14:30:00',3
'2017-05-18 10:00:00','2017-05-18 14:30:00',3
'2017-05-19 10:00:00','2017-05-19 14:30:00',3
'2017-05-20 10:00:00','2017-05-20 14:30:00',3
'2017-05-21 10:00:00','2017-05-21 14:30:00',3
'2017-05-22 10:00:00','2017-05-22 14:30:00',3
'2017-05-23 10:00:00','2017-05-23 14:30:00',3
'2017-05-24 10:00:00','2017-05-24 14:30:00',3
'2017-05-25 10:00:00','2017-05-25 14:30:00',3
'2017-05-26 10:00:00','2017-05-26 14:30:00',3
'2017-05-27 10:00:00','2017-05-27 14:30:00',3
'2017-05-28 10:00:00','2017-05-28 14:30:00',3
'2017-05-29 10:00:00','2017-05-29 14:30:00',3
'2017-05-30 10:00:00','2017-05-30 14:30:00',3
'2017-05-31 10:00:00','2017-05-31 14:30:00',3
'2017-06-01 10:00:00','2017-06-01 14:30:00',3
'2017-06-02 10:00:00','2017-06-02 14:30:00',3
'2017-06-03 10:00:00','2017-06-03 14:30:00',3
'2017-06-04 10:00:00','2017-06-04 14:30:00',3
'2017-06-05 10:00:00','2017-06-05 14:30:00',3
'2017-06-06 10:00:00','2017-06-06 14:30:00',3
'2017-06-07 10:00:00','2017-06-07 14:30:00',3
'2017-06-08 10:00:00','2017-06-08 14:30:00',3
'2017-06-09 10:00:00','2017-06-09 14:30:00',3
'2017-06-10 10:00:00','2017-06-10 14:30:00',3
'2017-06-11 10:00:00','2017-06-11 14:30:00',3
'2017-06-12 10:00:00','2017-06-12 14:30:00',3
'2017-06-13 10:00:00','2017-06-13 14:30:00',3
'2017-06-14 10:00:00','2017-06-14 14:30:00',3
'2017-06-15 10:00:00','2017-06-15 14:30:00',3
'2017-06-16 10:00:00','2017-06-16 14:30:00',3
'2017-06-17 10:00:00','2017-06-17 14:30:00',3
'2017-06-18 10:00:00','2017-06-18 14:30:00',3
'2017-06-19 10:00:00','2017-06-19 14:30:00',3
'2017-06-20 10:00:00','2017-06-20 14:30:00',3
'2017-06-21 10:00:00','2017-06-21 14:30:00',3
'2017-06-22 10:00:00','2017-06-22 14:30:00',3
'2017-06-23 10:00:00','2017-06-23 14:30:00',3
'2017-06-24 10:00:00','2017-06-24 14:30:00',3
'2017-06-25 10:00:00','2017-06-25 14:30:00',3
'2017-06-26 10:00:00','2017-06-26 14:30:00',3
'2017-06-27 10:00:00','2017-06-27 14:30:00',3
'2017-06-28 10:00:00','2017-06-28 14:30:00',3
'2017-06-29 10:00:00','2017-06-29 14:30:00',3
'2017-06-30 10:00:00','2017-06-30 14:30:00',3
'2017-07-01 10:00:00','2017-07-01 14:30:00',3
'2017-07-02 10:00:00','2017-07-02 14:30:00',3
'2017-07-03 10:00:00','2017-07-03 14:30:00',3
'2017-07-04 10:00:00','2017-07-04 14:30:00',3
'2017-07-05 10:00:00','2017-07-05 14:30:00',3
'2017-07-06 10:00:00','2017-07-06 14:30:00',3
'2017-07-07 10:00:00','2017-07-07 14:30:00',3
'2017-07-08 10:00:00','2017-07-08 14:30:00',3
'2017-07-09 10:00:00','2017-07-09 14:30:00',3
'2017-07-10 10:00:00','2017-07-10 14:30:00',3
'2017-07-11 10:00:00','2017-07-11 14:30:00',3
'2017-07-12 10:00:00','2017-07-12 14:30:00',3
'2017-07-13 10:00:00','2017-07-13 14:30:00',3
'2017-07-14 10:00:00','2017-07-14 14:30:00',3
'2017-07-15 10:00:00','2017-07-15 14:30:00',3
'2017-07-16 10:00:00','2017-07-16 14:30:00',3
'2017-07-17 10:00:00','2017-07-17 14:30:00',3
'2017-07-18 10:00:00','2017-07-18 14:30:00',3
'2017-07-19 10:00:00','2017-07-19 14:30:00',3
'2017-07-20 10:00:00','2017-07-20 14:30:00',3
